key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_1","這裡是沙鐘旅亭。<hex:02100103>……不過，我們不向初出茅廬的冒險者開放。"
1,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_2","如果您能在烏爾達哈取得出色表現，獲得周圍人的信賴，<hex:02100103>那麼莫莫蒂大人或許就會允許您使用客房。<hex:02100103>所以您還是先努力工作吧。"
2,"TEXT_WARPINNULDAH_00061_Q1_000_1","想了解什麼？"
3,"TEXT_WARPINNULDAH_A1_000_1","什麼是「沙鐘旅亭」？"
4,"TEXT_WARPINNULDAH_A1_000_2","取消"
5,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_3","沙鐘旅亭是烏爾達哈最有名的住宿設施。"
6,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_4","從適合富商下榻的最高級客房，<hex:02100103>到適合旅行者投宿的平民價格的客房，都應有盡有。<hex:02100103>我們會為各階層的客人提供適合他們的服務。"
7,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_5","當然也有面向冒險者的客房。<hex:02100103>不過靈災過後，治安稍微有些混亂……<hex:02100103>所以我們只把房間借給信得過的客人。"
8,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_6","等您得到莫莫蒂大人的認可，<hex:02100103>允許您使用客房之後，再來光顧吧。"
9,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_10","這裡是沙鐘旅亭。<hex:02100103>請問您有什麼需要幫忙的嗎？"
10,"TEXT_WARPINNULDAH_Q2_000_1","要做什麼？"
11,"TEXT_WARPINNULDAH_A2_000_1","去客房"
12,"TEXT_WARPINNULDAH_A2_000_2","（未使用/預計刪除）"
13,"TEXT_WARPINNULDAH_A2_000_3","詢問有關客房內的禁止事項"
14,"TEXT_WARPINNULDAH_A2_000_4","什麼是「沙鐘旅亭」？"
15,"TEXT_WARPINNULDAH_A2_000_5","取消"
16,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_11","您要住宿啊，<hex:02100103>那麼請好好休息。"
17,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_12","（未使用/預計刪除）"
18,"TEXT_WARPINNULDAH_SYSTEM_000_13","（未使用/預計刪除）"
19,"TEXT_WARPINNULDAH_SYSTEM_100_13","（未使用/預計刪除）"
20,"TEXT_WARPINNULDAH_SYSTEM_000_14","（未使用/預計刪除）"
21,"TEXT_WARPINNULDAH_SYSTEM_000_15","（未使用/預計刪除）"
22,"TEXT_WARPINNULDAH_SYSTEM_000_16","（未使用/預計刪除）"
23,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_17","非常抱歉，沙鐘旅亭的客房內是禁止「製作」的。"
24,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_18","因為製作時發出的聲響會影響到其他客人的休息。<hex:02100103>為了確保客人們能夠更好地休息，<hex:02100103>還望敬請諒解。"
25,"TEXT_WARPINNULDAH_SYSTEM_000_18","在旅店客房內，<hex:02100103>是不能進行「製作」「修理」等活動的。"
26,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_19","沙鐘旅亭是烏爾達哈最有名的住宿設施。"
27,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_20","從適合富商下榻的最高級客房，<hex:02100103>到適合旅行者投宿的平民價格的客房，都應有盡有。<hex:02100103>我們會為各階層的客人提供適合他們的服務。"
28,"TEXT_WARPINNULDAH_OTOPAPOTTOPA_000_21","當然也有專為冒險者準備的客房。<hex:02100103>請您好好休息吧。"
