key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_000","沒想到我們竟然也有拿到聖劍的這一天……<hex:02100103>面對那麼強大的敵人，能拿回聖劍真是幸運。"
1,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_100_030","我還沒有自我介紹，我叫羅斯提克。<hex:02100103>在獨自與帝國軍戰鬥的時候，是白沙恩救下了陷入絕境的我，<hex:02100103>從那之後，我就加入了博茲雅義軍。"
2,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_100_040","上次和你見面應該還是我追尋著拉德萬的足跡，<hex:02100103>前往艾歐澤亞的時候吧……<hex:02100103>能和他的弟子成為同伴真是讓人心裡有底啊。"
3,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_050","話說回來，和那種大型艦隊戰鬥的話，<hex:02100103>人數自然是越多越好。<hex:02100103>所以今後我也會在白沙恩的指揮下和你們共同行動。"
4,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_055","第四軍團召集了那麼大規模的艦隊卻沒有進攻，<hex:02100103>但似乎也沒有撤回達爾馬斯卡管區的意思……<hex:02100103>恐怕他們在扎杜諾爾高原另有目的。"
5,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_060","第四軍團的企圖就交給白沙恩他們調查吧。<hex:02100103>我只要作為一名戰士揮舞槍刃即可。"
6,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_065","正如白沙恩所說，一個人的力量是有限的。<hex:02100103>但只要和同伴並肩作戰，奪回祖國就絕非癡人說夢。"
7,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_070","那些傢伙真正的目的是古代亞拉戈帝國遺物嗎……<hex:02100103>也就是說這裡很可能埋藏著和究極神兵類似的兵器。<hex:02100103>為了奪回祖國，必須要阻止他們的企圖才行！"
8,"TEXT_REGOTH4MYCROSTIK_00708_ROSTIK_000_075","（★未使用／削除予定★）"
9,"TEXT_REGOTH4MYCROSTIK_00708_TALK_ACTOR","（★未使用／削除予定★）"
