key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_BANIXA204_01507_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>※本任務的推薦等級為：<hex:02100103>　製作職業3級以上、戰鬥職業43級以上。<hex:02100103><hex:02100103>長風實驗場的大姐頭梅圖里·卡特蘭，好像很忙碌的樣子。"
1,"TEXT_BANIXA204_01507_SEQ_01","※本任務為<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 等級調整任務。<hex:02100103><hex:02100103>接受了大姐頭梅圖里·卡特蘭的委託，去製作<hex:022813FF07>ItemHQ<hex:FF08>　8098<hex:0103>。首先前往中央林區的魔石精巢穴，對附近的空力團貨物運送員說暗號。將聊天頻道設定為「說話」頻道後，使用鍵盤或軟鍵盤輸入「展翅高飛」，從空力團貨物運送員那裡領取<hex:022811FF0A>EventItem<hex:F61E89E90103>。"
2,"TEXT_BANIXA204_01507_SEQ_02","從空力團貨物運送員那裡領取了<hex:022811FF0A>EventItem<hex:F61E89E90103>。前往秋瓜浮村的浮栓亭，將<hex:022811FF0A>EventItem<hex:F61E89E90103>交給休德耶德，並獲取製作設施的使用權。"
3,"TEXT_BANIXA204_01507_SEQ_03","可以使用製作設施了。用<hex:022811FF05>Item<hex:FF08>　8059<hex:0103>製作<hex:022813FF07>ItemHQ<hex:FF08>　8098<hex:0103>，並將其交給長風實驗場的大姐頭梅圖里·卡特蘭。<hex:02100103><hex:02100103>※如果「製作設施：複雜工作」的狀態效果消失了，或者<hex:022811FF05>Item<hex:FF08>　8059<hex:0103>不足的話，就和休德耶德對話，即可重獲狀態效果和材料，並再次進行挑戰。"
4,"TEXT_BANIXA204_01507_SEQ_04","將<hex:022813FF07>ItemHQ<hex:FF08>　8098<hex:0103>交給了大姐頭梅圖里·卡特蘭。梅圖里和她的夥伴們都以「展翅高飛」作為目標，努力實現夢想。今後繼續支援他們，讓他們坐上迪茲爾·庫瓦蘭號，重返失去的樂園——阿亞特蘭。"
5,"TEXT_BANIXA204_01507_SEQ_05",""
6,"TEXT_BANIXA204_01507_SEQ_06",""
7,"TEXT_BANIXA204_01507_SEQ_07",""
8,"TEXT_BANIXA204_01507_SEQ_08",""
9,"TEXT_BANIXA204_01507_SEQ_09",""
10,"TEXT_BANIXA204_01507_SEQ_10",""
11,"TEXT_BANIXA204_01507_SEQ_11",""
12,"TEXT_BANIXA204_01507_SEQ_12",""
13,"TEXT_BANIXA204_01507_SEQ_13",""
14,"TEXT_BANIXA204_01507_SEQ_14",""
15,"TEXT_BANIXA204_01507_SEQ_15",""
16,"TEXT_BANIXA204_01507_SEQ_16",""
17,"TEXT_BANIXA204_01507_SEQ_17",""
18,"TEXT_BANIXA204_01507_SEQ_18",""
19,"TEXT_BANIXA204_01507_SEQ_19",""
20,"TEXT_BANIXA204_01507_SEQ_20",""
21,"TEXT_BANIXA204_01507_SEQ_21",""
22,"TEXT_BANIXA204_01507_SEQ_22",""
23,"TEXT_BANIXA204_01507_SEQ_23",""
24,"TEXT_BANIXA204_01507_TODO_00","在「說話」頻道下輸入「展翅高飛」<hex:02100103>對魔石精巢穴附近的空力團貨物運送員說暗號 (High as Honor)"
25,"TEXT_BANIXA204_01507_TODO_01","將<hex:022811FF0A>EventItem<hex:F61E89E90103>交給秋瓜浮村的休德耶德"
26,"TEXT_BANIXA204_01507_TODO_02","<hex:020882E3E802E803FF3D>製作筆記 蠻族任務2級：製作<hex:022813FF07>ItemHQ<hex:FF08>　8098<hex:0103><hex:FF3D>將<hex:022813FF07>ItemHQ<hex:FF08>　8098<hex:0103>交給大姐頭梅圖里·卡特蘭<hex:03>"
27,"TEXT_BANIXA204_01507_TODO_03",""
28,"TEXT_BANIXA204_01507_TODO_04",""
29,"TEXT_BANIXA204_01507_TODO_05",""
30,"TEXT_BANIXA204_01507_TODO_06",""
31,"TEXT_BANIXA204_01507_TODO_07",""
32,"TEXT_BANIXA204_01507_TODO_08",""
33,"TEXT_BANIXA204_01507_TODO_09",""
34,"TEXT_BANIXA204_01507_TODO_10",""
35,"TEXT_BANIXA204_01507_TODO_11",""
36,"TEXT_BANIXA204_01507_TODO_12",""
37,"TEXT_BANIXA204_01507_TODO_13",""
38,"TEXT_BANIXA204_01507_TODO_14",""
39,"TEXT_BANIXA204_01507_TODO_15",""
40,"TEXT_BANIXA204_01507_TODO_16",""
41,"TEXT_BANIXA204_01507_TODO_17",""
42,"TEXT_BANIXA204_01507_TODO_18",""
43,"TEXT_BANIXA204_01507_TODO_19",""
44,"TEXT_BANIXA204_01507_TODO_20",""
45,"TEXT_BANIXA204_01507_TODO_21",""
46,"TEXT_BANIXA204_01507_TODO_22",""
47,"TEXT_BANIXA204_01507_TODO_23",""
48,"TEXT_BANIXA204_01507_METHULICATTLAN_000_000","你好煩啊，我現在正忙著呢！<hex:02100103>找我幹嘛？難道你想幫我？！"
49,"TEXT_BANIXA204_01507_METHULICATTLAN_000_001","啊！對了……這件工作交給你或許比較適合！<hex:02100103>很簡單啦，你只要去領取<hex:022811FF0A>EventItem<hex:F61E89E90103>，<hex:02100103>並用其製作一件東西就行了！"
50,"TEXT_BANIXA204_01507_METHULICATTLAN_000_010","我需要的是用於保護青磷引擎的元件！<hex:02100103>要是那些貨物運送員能按時交貨的話，<hex:02100103>我早就已經開始裝配了！"
51,"TEXT_BANIXA204_01507_METHULICATTLAN_000_020","我需要的是用於保護青磷引擎的防鏽劑！<hex:02100103>要是那些貨物運送員能按時交貨的話，<hex:02100103>我早就已經開始裝配了！"
52,"TEXT_BANIXA204_01507_METHULICATTLAN_000_030","我需要的是包覆皮革的木型！<hex:02100103>要是那些貨物運送員能按時交貨的話，<hex:02100103>我早就已經使用木型，開始外飾的印模了！"
53,"TEXT_BANIXA204_01507_METHULICATTLAN_000_040","材料在一個空力團貨物運送員的手上，<hex:02100103>那傢伙應該在魔石精巢穴附近徘徊吧！<hex:02100103>你找到他後，對他說暗號「展翅高飛」，然後領取材料！"
54,"TEXT_BANIXA204_01507_METHULICATTLAN_000_050","材料在一個空力團貨物運送員的手上，<hex:02100103>那傢伙應該在魔石精巢穴附近徘徊吧！<hex:02100103>你找到他後，對他說暗號「展翅高飛」，然後領取材料！"
55,"TEXT_BANIXA204_01507_IXALGATHERER01597_100_060","你、你是誰？！<hex:02100103>找我有什麼事？！"
56,"TEXT_BANIXA204_01507_SYSTEM_100_061","將聊天頻道設定為「說話」頻道後，<hex:02100103>使用鍵盤或軟鍵盤輸入暗號「展翅高飛」。"
57,"TEXT_BANIXA204_01507_SYSTEM_100_062","High as Honor"
58,"TEXT_BANIXA204_01507_IXALGATHERER01507_000_060","這是暗號……你是梅圖里大姐頭那邊的人吧？！<hex:02100103>太好了！真是船到橋頭自然直啊！<hex:02100103>我正被鬼哭隊那些傢伙追得滿世界跑呢……"
