key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGWILAETHEGUID_00060_NENEBARU_000","喲，冒險者。<hex:02100103>要我為你講解下「傳送魔法」和「乙太之光」嗎？<hex:02100103>當然是免費的哦。"
1,"TEXT_REGWILAETHEGUID_00060_Q1_000_1","想了解什麼？"
2,"TEXT_REGWILAETHEGUID_00060_A1_000_1","什麼是傳送魔法？"
3,"TEXT_REGWILAETHEGUID_00060_A1_000_2","什麼是乙太之光？"
4,"TEXT_REGWILAETHEGUID_00060_A1_000_3","返回和傳送有什麼區別？ "
5,"TEXT_REGWILAETHEGUID_00060_A1_000_4","取消"
6,"TEXT_REGWILAETHEGUID_00060_NENEBARU_010","那啥……想了解「傳送魔法」的話，<hex:02100103>必須先了解「乙太」。"
7,"TEXT_REGWILAETHEGUID_00060_NENEBARU_011","乙太是萬物的生命之源，<hex:02100103>同時也是魔法的原動力。"
8,"TEXT_REGWILAETHEGUID_00060_NENEBARU_012","魔物和植物等世間一切生物……<hex:02100103>包括你我，身體中都寄宿著乙太。"
9,"TEXT_REGWILAETHEGUID_00060_NENEBARU_013","我們腳下的大地亦是如此。<hex:02100103>雖然看不見，但大量的乙太穿梭於大地之中，<hex:02100103>這奔流被稱為「地脈」。"
10,"TEXT_REGWILAETHEGUID_00060_NENEBARU_014","而利用「地脈」的流動將自己<hex:02100103>瞬時傳送到目的地的魔法是「傳送魔法」，<hex:02100103>這類魔法的代表是「返回」和「傳送」。"
11,"TEXT_REGWILAETHEGUID_00060_NENEBARU_020","「乙太之光」是使用傳送魔法時的輔助裝置。"
12,"TEXT_REGWILAETHEGUID_00060_NENEBARU_021","它是由結晶的乙太……<hex:02100103>也就是「水晶」做成的。<hex:02100103>怎麼樣，很大吧？"
13,"TEXT_REGWILAETHEGUID_00060_NENEBARU_022","雖然乘坐「地脈」不是什麼難事，<hex:02100103>但在沒有確定目的地的情況下，乘坐地脈就如同自殺，<hex:02100103>出了岔子的話就可能再也回不來了。"
14,"TEXT_REGWILAETHEGUID_00060_NENEBARU_023","這時，乙太之光的重要作用就體現出來了。<hex:02100103>它如同港口的燈塔，為乘坐地脈的旅行者指明出口。"
15,"TEXT_REGWILAETHEGUID_00060_NENEBARU_024","通過將乙太之光設定在「地脈」的流匯點，<hex:02100103>乙太之光才作為傳送的目的地得以利用。"
16,"TEXT_REGWILAETHEGUID_00060_NENEBARU_025","但是，使用傳送魔法能夠到達的地方，<hex:02100103>只有接觸過並進行了「共鳴」的乙太之光。"
17,"TEXT_REGWILAETHEGUID_00060_NENEBARU_026","所以在旅途中，要勤與乙太之光進行「共鳴」。<hex:02100103>這無疑會對你今後的冒險提供方便。"
18,"TEXT_REGWILAETHEGUID_00060_NENEBARU_030","傳送魔法分為返回和傳送兩種。<hex:02100103>其中最簡單的是返回。"
19,"TEXT_REGWILAETHEGUID_00060_NENEBARU_031","返回造成的精神負擔較小，<hex:02100103>需要的時候放心用就好了。"
20,"TEXT_REGWILAETHEGUID_00060_NENEBARU_032","不過，也因為產生的負擔小，<hex:02100103>所以這種魔法與乙太之光的聯繫會更加緊密，<hex:02100103>只能傳送到既定的返回點。"
21,"TEXT_REGWILAETHEGUID_00060_NENEBARU_033","傳送則不同，只要是共鳴過的乙太之光，<hex:02100103>都可以使用傳送到達。"
22,"TEXT_REGWILAETHEGUID_00060_NENEBARU_034","但因為傳送可以選擇目的地，<hex:02100103>所以會對使用者造成較大的負擔，要集中精神才能使用。<hex:02100103>選擇使用哪種魔法，得根據當時的情況來判斷。"
23,"TEXT_REGWILAETHEGUID_00060_NENEBARU_035","對了。使用傳送的時候，得注意身上帶的金幣！<hex:02100103>為了補貼乙太之光移動網的修復費用，<hex:02100103>所以要收取些手續費。"
24,"TEXT_REGWILAETHEGUID_00060_NENEBARU_036","突然想飛到某處的乙太之光時，<hex:02100103>手頭上沒些錢可是行不通的。<hex:02100103>窮人還是乖乖地走路吧。哈哈哈。"
