key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_1","我是阿達內斯聖櫃堂的祭司雅雅羅庫……<hex:02100103>你是不是對商貿之神納爾札爾感興趣？"
1,"TEXT_REGWILARRZANETHOSSUARY_00043_SCENE00000Q","想了解什麼？"
2,"TEXT_REGWILARRZANETHOSSUARY_00043_SCENE00000A1","何謂商貿之神納爾札爾？"
3,"TEXT_REGWILARRZANETHOSSUARY_00043_SCENE00000A2","這裡是做什麼的？"
4,"TEXT_REGWILARRZANETHOSSUARY_00043_SCENE00000A3","取消"
5,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_10","納爾札爾是艾歐澤亞人民信仰的「十二神」之一，<hex:02100103>是掌管著地底和商貿的男神。"
6,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_11","「納爾神」和「札爾神」是有名的雙子神，<hex:02100103>他們各自守護著不同的世界……"
7,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_12","納爾神掌管著生者的世界，守護著現世的利益……<hex:02100103>札爾神掌管著死者的世界，守護著來生的利益……"
8,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_13","而我們「納爾札爾教團」，則是為信徒們傳達<hex:02100103>如何獲得雙子神的眷顧、<hex:02100103>如何從「現世」到「來生」都獲得幸福的方法……"
9,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_20","納爾札爾教團在「密爾瓦內斯禮拜堂」供奉納爾神，<hex:02100103>在「阿達內斯聖櫃堂」供奉札爾神……"
10,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_21","「阿達內斯聖櫃堂」是札爾神的教會……<hex:02100103>希望來生得到幸福的人會來到這裡祈禱……"
11,"TEXT_REGWILARRZANETHOSSUARY_00043_YAYAROKU_000_22","旁邊設有「艾拉里格墓地」，<hex:02100103>我們也受理為追隨札爾神而去的殯葬儀式，<hex:02100103>和為獲得來生利益的布施……"
