key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_000","這裡是沙鐘旅亭。<hex:02100103>……不過，我們不向初出茅廬的冒險者開放。"
1,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_001","如果您能在烏爾達哈取得出色表現，獲得周圍人的信賴，<hex:02100103>那麼莫莫蒂大人或許就會允許您使用客房。<hex:02100103>所以您還是先努力工作吧。"
2,"TEXT_REGWILINN_00061_Q1_000_1","想了解什麼？"
3,"TEXT_REGWILINN_00061_A1_000_1","什麼是「沙鐘旅亭」？"
4,"TEXT_REGWILINN_00061_A1_000_2","取消"
5,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_010","沙鐘旅亭是烏爾達哈最有名的住宿設施。"
6,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_011","從適合富商下榻的最高級客房，<hex:02100103>到適合旅行者投宿的平民價格的客房，都應有盡有。<hex:02100103>我們會為各階層的客人提供適合他們的服務。"
7,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_012","當然也有面向冒險者的客房。<hex:02100103>不過靈災過後，治安稍微有些混亂……<hex:02100103>所以我們只把房間借給信得過的客人。"
8,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_013","等您得到莫莫蒂大人的認可，<hex:02100103>允許您使用客房之後，再來光顧吧。"
9,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_020","這裡是沙鐘旅亭。<hex:02100103>請問您有什麼需要幫忙的嗎？"
10,"TEXT_REGWILINN_00061_Q2_000_1","要做什麼？"
11,"TEXT_REGWILINN_00061_A2_000_1","去客房"
12,"TEXT_REGWILINN_00061_A2_000_2","詢問有關在客房內的休息效果"
13,"TEXT_REGWILINN_00061_A2_000_3","詢問有關客房內的禁止事項"
14,"TEXT_REGWILINN_00061_A2_000_4","詢問有關「沙鐘旅亭」的事情"
15,"TEXT_REGWILINN_00061_A2_000_5","取消"
16,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_030","您要住宿啊，<hex:02100103>那麼請好好休息。"
17,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_040","在沙鐘旅亭的床上好好睡一覺，<hex:02100103>可以將您累積的疲憊一掃而光。"
18,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_041","您在這附近結束工作後，<hex:02100103>可以回到這裡休息一下。"
19,"TEXT_REGWILINN_00061_SYSTEM_000_13","當你在旅店客房休息的時候可以積攢「休息獎勵」。<hex:02100103>在客房內登出遊戲後也可以繼續積攢「休息獎勵」。"
20,"TEXT_REGWILINN_00061_SYSTEM_000_14","在積攢「休息獎勵」的狀態下<hex:02100103>進行「戰鬥」「製作」「採集」時，<hex:02100103>獲得的經驗值將提高1.5倍。"
21,"TEXT_REGWILINN_00061_SYSTEM_000_15","在積攢「休息獎勵」的狀態下獲得的經驗值，<hex:02100103>會消耗相應的「休息獎勵」。"
22,"TEXT_REGWILINN_00061_SYSTEM_000_16","當積攢的「休息獎勵」全部被消耗後，<hex:02100103>「休息獎勵」的效果將會結束。"
23,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_050","非常抱歉，沙鐘旅亭的客房內是禁止「製作」的。"
24,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_051","因為製作時發出的聲響會影響到其他客人的休息。<hex:02100103>為了確保客人們能夠更好地休息，<hex:02100103>還望敬請諒解。"
25,"TEXT_REGWILINN_00061_SYSTEM_000_18","在旅店客房內，<hex:02100103>是不能進行「製作」「修理」「鑲嵌魔晶石」的。"
26,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_060","沙鐘旅亭是烏爾達哈最有名的住宿設施。"
27,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_061","從適合富商下榻的最高級客房，<hex:02100103>到適合旅行者投宿的平民價格的客房，都應有盡有。<hex:02100103>我們會為各階層的客人提供適合他們的服務。"
28,"TEXT_REGWILINN_00061_OTOPAPOTTOPA_062","當然也有專為冒險者準備的客房。<hex:02100103>請您好好休息吧。"
