key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_SUBLAK901_00018_SEQ_00","聖寇伊納克調查地公會理符發行窗口的克・蕾塔伊正在尋找可以執行公會理符的冒險者。"
1,"TEXT_SUBLAK901_00018_SEQ_01","必須要先證明自己有足夠的實力，才能從克・蕾塔伊那裡領取公會理符。先去完成公會理符——懷柔任務：驗證夜蟾蜍品種改良說的真偽。"
2,"TEXT_SUBLAK901_00018_SEQ_02","順利完成了從克・蕾塔伊那裡領取的公會理符。向聖寇伊納克調查地的克・蕾塔伊報告。"
3,"TEXT_SUBLAK901_00018_SEQ_03","冒險者完成了委託，克・蕾塔伊認可了冒險者的實力。今後，可以通過她來領取聖寇伊納克調查地附近的委託。不要辜負克・蕾塔伊的期望，積極地領取公會理符。"
4,"TEXT_SUBLAK901_00018_SEQ_04",""
5,"TEXT_SUBLAK901_00018_SEQ_05",""
6,"TEXT_SUBLAK901_00018_SEQ_06",""
7,"TEXT_SUBLAK901_00018_SEQ_07",""
8,"TEXT_SUBLAK901_00018_SEQ_08",""
9,"TEXT_SUBLAK901_00018_SEQ_09",""
10,"TEXT_SUBLAK901_00018_SEQ_10",""
11,"TEXT_SUBLAK901_00018_SEQ_11",""
12,"TEXT_SUBLAK901_00018_SEQ_12",""
13,"TEXT_SUBLAK901_00018_SEQ_13",""
14,"TEXT_SUBLAK901_00018_SEQ_14",""
15,"TEXT_SUBLAK901_00018_SEQ_15",""
16,"TEXT_SUBLAK901_00018_SEQ_16",""
17,"TEXT_SUBLAK901_00018_SEQ_17",""
18,"TEXT_SUBLAK901_00018_SEQ_18",""
19,"TEXT_SUBLAK901_00018_SEQ_19",""
20,"TEXT_SUBLAK901_00018_SEQ_20",""
21,"TEXT_SUBLAK901_00018_SEQ_21",""
22,"TEXT_SUBLAK901_00018_SEQ_22",""
23,"TEXT_SUBLAK901_00018_SEQ_23",""
24,"TEXT_SUBLAK901_00018_TODO_00","完成懷柔任務：驗證夜蟾蜍品種改良說的真偽"
25,"TEXT_SUBLAK901_00018_TODO_01","和聖寇伊納克調查地的克・蕾塔伊對話"
26,"TEXT_SUBLAK901_00018_TODO_02",""
27,"TEXT_SUBLAK901_00018_TODO_03",""
28,"TEXT_SUBLAK901_00018_TODO_04",""
29,"TEXT_SUBLAK901_00018_TODO_05",""
30,"TEXT_SUBLAK901_00018_TODO_06",""
31,"TEXT_SUBLAK901_00018_TODO_07",""
32,"TEXT_SUBLAK901_00018_TODO_08",""
33,"TEXT_SUBLAK901_00018_TODO_09",""
34,"TEXT_SUBLAK901_00018_TODO_10",""
35,"TEXT_SUBLAK901_00018_TODO_11",""
36,"TEXT_SUBLAK901_00018_TODO_12",""
37,"TEXT_SUBLAK901_00018_TODO_13",""
38,"TEXT_SUBLAK901_00018_TODO_14",""
39,"TEXT_SUBLAK901_00018_TODO_15",""
40,"TEXT_SUBLAK901_00018_TODO_16",""
41,"TEXT_SUBLAK901_00018_TODO_17",""
42,"TEXT_SUBLAK901_00018_TODO_18",""
43,"TEXT_SUBLAK901_00018_TODO_19",""
44,"TEXT_SUBLAK901_00018_TODO_20",""
45,"TEXT_SUBLAK901_00018_TODO_21",""
46,"TEXT_SUBLAK901_00018_TODO_22",""
47,"TEXT_SUBLAK901_00018_TODO_23",""
48,"TEXT_SUBLAK901_00018_KLEYTAI_000_000","你是在找工作嗎？<hex:02100103>我來告訴你一些有價值的消息吧。"
49,"TEXT_SUBLAK901_00018_KLEYTAI_000_001","我叫克・蕾塔伊，是冒險者公會的一員。<hex:02100103>負責發行公會理符。"
50,"TEXT_SUBLAK901_00018_KLEYTAI_000_002","我這裡會為你介紹聖寇伊納克調查地附近的委託，<hex:02100103>例如討伐魔物或籌備物資等。<hex:02100103>我會將它們以公會理符的形式發放給冒險者。"
51,"TEXT_SUBLAK901_00018_KLEYTAI_000_003","不過，在委派給你正式的任務之前……<hex:02100103>我需要確認一下你的實力，<hex:02100103>看看你是否派得上用場。"
52,"TEXT_SUBLAK901_00018_KLEYTAI_000_004","那我就交給你一個我負責管理的委託吧。<hex:02100103>你能先試著去完成這個理符嗎？"
53,"TEXT_SUBLAK901_00018_KLEYTAI_000_005","好，那麼這項委託就交給你了。<hex:02100103>你去從寒冬夜蟾蜍身上取來樣本吧。"
54,"TEXT_SUBLAK901_00018_KLEYTAI_000_006","必須在充分消耗寒冬夜蟾蜍的體力後，<hex:02100103>才能馴服它。你要記住這點。<hex:02100103>加油去幹吧。"
55,"TEXT_SUBLAK901_00018_SYSTEM_000_007","使用情感動作「安撫」就可以馴服它。<hex:02100103>事先將「安撫」放入熱鍵欄中，<hex:02100103>可使馴服操作更加便捷。"
56,"TEXT_SUBLAK901_00018_KLEYTAI_000_010","如果你做好了準備，那就開始執行公會理符吧。<hex:02100103>小心別受傷了。"
57,"TEXT_SUBLAK901_00018_KLEYTAI_000_011","歡迎回來，看來你很努力啊。<hex:02100103>收下這些報酬吧。"
58,"TEXT_SUBLAK901_00018_KLEYTAI_000_012","看樣子你已經開始執行公會理符了啊。<hex:02100103>那麼就請你努力完成委託吧，我會為你加油的。"
59,"TEXT_SUBLAK901_00018_KLEYTAI_000_020","嗯，我果然沒有看錯人。<hex:02100103>這樣一來，我也可以放心地把任務交給你了。<hex:02100103>以後也請多關照啦！"
