key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CLSTAN006_00061_SEQ_00","製革匠公會的蓋娃，有件事想要委託給冒險者。"
1,"TEXT_CLSTAN006_00061_SEQ_01","製革匠公會接到了一個非常緊急的製作委託，被蓋娃回絕了。但是蓋娃很在意委託人的情況。去和半人馬之眼武具店附近的卡米蘭談談。"
2,"TEXT_CLSTAN006_00061_SEQ_02","從卡米蘭那裡了解了事情的詳情。他在新興品牌博薩大叔定製了巨蟾蜍革皮甲，打算送給兒子，但是寄來的貨品做工太粗糙了。回到製革匠公會，與蓋娃交談。"
3,"TEXT_CLSTAN006_00061_SEQ_03","了解了事情原委的蓋娃，決定將卡米蘭的委託交給冒險者去完成。籌備1件<hex:02280DFF07>ItemHQ<hex:F20C1C0103>，讓蓋娃查看。"
4,"TEXT_CLSTAN006_00061_SEQ_04","蓋娃認為冒險者籌備的<hex:02280DFF07>ItemHQ<hex:F20C1C0103>稱得上是紀念品了。前往半人馬之眼武具店，將其交給卡米蘭。"
5,"TEXT_CLSTAN006_00061_SEQ_05","將<hex:02280DFF07>ItemHQ<hex:F20C1C0103>交給了卡米蘭。冒險者為戰鬥者製作的巨蟾蜍革皮甲，令卡米蘭大為欣喜。向製革匠公會的蓋娃報告這件事。"
6,"TEXT_CLSTAN006_00061_SEQ_06","蓋娃對博薩大叔的所作所為深感憤怒。蓋娃預測，最近即將舉辦的品評會上博薩大叔將會損失慘重……秉持著製作優質製品的精神，成為一名更加出色的製革匠。<hex:02100103><hex:02100103>※製革匠的等級達到35級以上時，可以從蓋娃那裡領取下一個製革匠任務。"
7,"TEXT_CLSTAN006_00061_SEQ_07",""
8,"TEXT_CLSTAN006_00061_SEQ_08",""
9,"TEXT_CLSTAN006_00061_SEQ_09",""
10,"TEXT_CLSTAN006_00061_SEQ_10",""
11,"TEXT_CLSTAN006_00061_SEQ_11",""
12,"TEXT_CLSTAN006_00061_SEQ_12",""
13,"TEXT_CLSTAN006_00061_SEQ_13",""
14,"TEXT_CLSTAN006_00061_SEQ_14",""
15,"TEXT_CLSTAN006_00061_SEQ_15",""
16,"TEXT_CLSTAN006_00061_SEQ_16",""
17,"TEXT_CLSTAN006_00061_SEQ_17",""
18,"TEXT_CLSTAN006_00061_SEQ_18",""
19,"TEXT_CLSTAN006_00061_SEQ_19",""
20,"TEXT_CLSTAN006_00061_SEQ_20",""
21,"TEXT_CLSTAN006_00061_SEQ_21",""
22,"TEXT_CLSTAN006_00061_SEQ_22",""
23,"TEXT_CLSTAN006_00061_SEQ_23",""
24,"TEXT_CLSTAN006_00061_TODO_00","和卡米蘭對話"
25,"TEXT_CLSTAN006_00061_TODO_01","和蓋娃對話"
26,"TEXT_CLSTAN006_00061_TODO_02","讓蓋娃查看<hex:02280DFF07>ItemHQ<hex:F20C1C0103>"
27,"TEXT_CLSTAN006_00061_TODO_03","將<hex:02280DFF07>ItemHQ<hex:F20C1C0103>交給卡米蘭"
28,"TEXT_CLSTAN006_00061_TODO_04","向蓋娃報告"
29,"TEXT_CLSTAN006_00061_TODO_05",""
30,"TEXT_CLSTAN006_00061_TODO_06",""
31,"TEXT_CLSTAN006_00061_TODO_07",""
32,"TEXT_CLSTAN006_00061_TODO_08",""
33,"TEXT_CLSTAN006_00061_TODO_09",""
34,"TEXT_CLSTAN006_00061_TODO_10",""
35,"TEXT_CLSTAN006_00061_TODO_11",""
36,"TEXT_CLSTAN006_00061_TODO_12",""
37,"TEXT_CLSTAN006_00061_TODO_13",""
38,"TEXT_CLSTAN006_00061_TODO_14",""
39,"TEXT_CLSTAN006_00061_TODO_15",""
40,"TEXT_CLSTAN006_00061_TODO_16",""
41,"TEXT_CLSTAN006_00061_TODO_17",""
42,"TEXT_CLSTAN006_00061_TODO_18",""
43,"TEXT_CLSTAN006_00061_TODO_19",""
44,"TEXT_CLSTAN006_00061_TODO_20",""
45,"TEXT_CLSTAN006_00061_TODO_21",""
46,"TEXT_CLSTAN006_00061_TODO_22",""
47,"TEXT_CLSTAN006_00061_TODO_23",""
48,"TEXT_CLSTAN006_00061_GEVA_000_1","來得正好！<hex:02100103>你真是一個優秀的製革匠！"
49,"TEXT_CLSTAN006_00061_GEVA_000_2","……哎，我指的是你出現的時機上！"
50,"TEXT_CLSTAN006_00061_GEVA_000_3","我有份工作正好想要委託給你。"
51,"TEXT_CLSTAN006_00061_GEVA_000_4","剛剛公會接到了件製作委託。<hex:02100103>由於交貨時間太緊迫，被我給回絕了，<hex:02100103>不過，對方好像挺鬱悶的……"
52,"TEXT_CLSTAN006_00061_GEVA_000_5","你能去問問他具體情況嗎？<hex:02100103>委託人叫卡米蘭。<hex:02100103>好像去了從這裡往北的半人馬之眼武具店。"
53,"TEXT_CLSTAN006_00061_CAMILLAIN_000_10","你是……製革匠公會的工匠嗎？<hex:02100103>啊，你是特意來詢問我情況的啊，真是麻煩你了。"
54,"TEXT_CLSTAN006_00061_CAMILLAIN_000_11","博薩大叔是家新興的製革品牌，<hex:02100103>我在那裡定製了鎧甲，但是送來的鎧甲做工太粗糙了。"
55,"TEXT_CLSTAN006_00061_CAMILLAIN_000_12","雖然看上去差不多，但是性能方面卻差之千里。<hex:02100103>這可瞞不過曾經身為鬼哭隊隊員的我。"
56,"TEXT_CLSTAN006_00061_CAMILLAIN_000_13","他們家以便宜快捷作為自己的宣傳口號……<hex:02100103>早知道會這樣，還不如一開始就委託給製革匠公會。"
57,"TEXT_CLSTAN006_00061_CAMILLAIN_000_14","雖然我也很清楚這是強人所難。<hex:02100103>但是，我兒子近期就要加入鬼哭隊了，<hex:02100103>我真的很想送他一件值得紀念一生的好裝備。"
58,"TEXT_CLSTAN006_00061_CAMILLAIN_000_15","能麻煩你製作一件巨蟾蜍革皮甲嗎？"
59,"TEXT_CLSTAN006_00061_CAMILLAIN_000_24","我兒子近期就要加入鬼哭隊了，<hex:02100103>我真的很想送他一件值得紀念一生的巨蟾蜍革皮甲。<hex:02100103>啊，如果一開始就委託給製革匠公會就好了。"
60,"TEXT_CLSTAN006_00061_GEVA_000_20","……是麼，原來是這樣啊。"
61,"TEXT_CLSTAN006_00061_GEVA_000_21","父母傳給孩子，孩子再傳給孫子。<hex:02100103>真正優秀的製品就應該飽含著心意，<hex:02100103>一代代地傳承下去。"
62,"TEXT_CLSTAN006_00061_GEVA_000_22","是巨蟾蜍革皮甲沒錯吧？<hex:02100103>如果我知道這是如此重要的紀念品，就不會回絕了。"
63,"TEXT_CLSTAN006_00061_GEVA_000_23","<hex:022903EB0203>。<hex:02100103>你直接聽到了委託人的話語，我決定委託你去製作它。<hex:02100103>去製作一件最優質的<hex:02280DFF07>ItemHQ<hex:F20C1C0103>吧。"
64,"TEXT_CLSTAN006_00061_GEVA_000_25","請製作1件最優質的<hex:02280DFF07>ItemHQ<hex:F20C1C0103>。<hex:02100103>是一生的紀念品呢，帶著責任感與榮耀感去製作吧。"
