key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_SYSTEM_100_000","堆起來的書籍倒了下來，散在了桌子上……<hex:02100103>好像都是與創神優雷卡無關的書。"
1,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_SYSTEM_200_000","從倒下的書籍的最底下發現了加拉夫・巴爾德西昂的筆記！"
2,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_000","(-加拉夫的筆記-)加拉夫・巴爾德西昂，<hex:02100103>為了防範最糟糕的狀況發生，而在此記錄。"
3,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_001","(-加拉夫的筆記-)想必發現此筆記之人已經知曉了創神優雷卡的存在<hex:02100103>以及此蠻神擁有的創造極度危險武具的能力了吧。"
4,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_002","(-加拉夫的筆記-)不過真相是創神不僅能夠創造武具，<hex:02100103>還能從地脈吸取乙太，<hex:02100103>以此創造萬物。"
5,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_003","(-加拉夫的筆記-)假設如果有人成為了創神優雷卡的主人，<hex:02100103>命令其創造新的母水晶的話，結果會如何呢？"
6,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_004","(-加拉夫的筆記-)我想創神會不顧一切，吸收海德林的全部乙太重造世界吧。<hex:02100103>這樣的話就會帶來一場相當於靈災的災難。<hex:02100103>創神優雷卡就是如此危險的蠻神。"
7,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_005","(-加拉夫的筆記-)可是長年保密下來的創神的蹤跡<hex:02100103>卻被名為艾梅若蘿絲的無影發現。<hex:02100103>因此我們選擇了與其徹底對抗的方針。"
8,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_006","(-加拉夫的筆記-)在命令全員避難後，<hex:02100103>運用大規模傳送魔法，將整個瓦爾島都沉入了地脈。<hex:02100103>然後我們4人使出全力打倒了艾梅若蘿絲。"
9,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_007","(-加拉夫的筆記-)在膨大的乙太奔流之中，<hex:02100103>就算是身為不死者的無影也無法躲到次元的夾縫中。<hex:02100103>那傢伙的靈魂會被地脈吞噬而消散。"
10,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_008","(-加拉夫的筆記-)然後瓦爾島會帶著創神優雷卡漂流於地脈之中，<hex:02100103>最終將化為乙太的一部分，連同我們一起消失吧。<hex:02100103>不過還是殘留著令人擔心的可能性。"
11,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_009","(-加拉夫的筆記-)閱讀了這篇筆記的人啊。<hex:02100103>如果你看到了這篇筆記，也就意味著數次的偶然交織在一起，<hex:02100103>使得瓦爾島再次回歸了物質界。"
12,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_EUREKAMEMO_000_010","(-加拉夫的筆記-)為了將世界從滅亡的危機中拯救出來，<hex:02100103>請你將這座島嶼的事情傳達給拂曉血盟的人，<hex:02100103>請他們來封印創神優雷卡，使其遠離心術不正之人。"
13,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_YESNO_000","要閱讀加拉夫的筆記嗎？"
14,"TEXT_CTSERKEUREKA4GALUFMEMO_00550_TALK_ACTOR","（★未使用／削除予定★）"
