key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_000_000","嘻嘻嘻……我是擅長變身之奇術的普通小魔精。<hex:02100103>讓我來用我的拿手絕活，把你變成你想到的人吧！"
1,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_100_001","想象一下在你至今為止的冒險旅途所遇到的人們中，<hex:02100103>給你留下強烈印象的人！"
2,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_000_001","那麼，首先回憶一下你至今以來的冒險！<hex:02100103>嘻嘻嘻……你想到了什麼？"
3,"TEXT_FESANV2018TRANSFORM_00535_Q1_000_000","如何作答？"
4,"TEXT_FESANV2018TRANSFORM_00535_A1_000_001","重生之冒險"
5,"TEXT_FESANV2018TRANSFORM_00535_A1_000_002","蒼穹之冒險"
6,"TEXT_FESANV2018TRANSFORM_00535_A1_000_003","紅蓮之冒險"
7,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_000_003","那麼，接下來請你想象在這段冒險中<hex:02100103>給你留下深刻印象的人！"
8,"TEXT_FESANV2018TRANSFORM_00535_Q2_000_000","如何作答？"
9,"TEXT_FESANV2018TRANSFORM_00535_A2_000_001","粉色頭髮，可愛高貴的拉拉菲爾族女性"
10,"TEXT_FESANV2018TRANSFORM_00535_A2_000_002","溫文爾雅，內心強大的女性角尊"
11,"TEXT_FESANV2018TRANSFORM_00535_A2_000_003","信念堅定，充滿自信的魯加族女性"
12,"TEXT_FESANV2018TRANSFORM_00535_A2_000_004","勇猛無匹，鬥志昂揚的人族男性"
13,"TEXT_FESANV2018TRANSFORM_00535_A2_000_005","黑髮藍瞳，意志堅定的精靈族男性"
14,"TEXT_FESANV2018TRANSFORM_00535_A2_000_006","身披黃色帶耳長袍的拉拉菲爾族女性"
15,"TEXT_FESANV2018TRANSFORM_00535_A2_000_007","果敢豁達，來自東方的人族男性"
16,"TEXT_FESANV2018TRANSFORM_00535_A2_000_008","擅長忍技，克己盡忠的敖龍族女性"
17,"TEXT_FESANV2018TRANSFORM_00535_A2_000_009","豪爽高傲，更勝男兒的敖龍族女性"
18,"TEXT_FESANV2018TRANSFORM_00535_A2_000_010","態度傲慢，武藝高超的敖龍族單身男性"
19,"TEXT_FESANV2018TRANSFORM_00535_A2_000_011","楚楚可憐，奉行神諭的敖龍族女性"
20,"TEXT_FESANV2018TRANSFORM_00535_A2_000_012","身穿紅衣，擅長體術的人族女性"
21,"TEXT_FESANV2018TRANSFORM_00535_A2_000_013","取消"
22,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_000_010","嘻嘻嘻……我看到了，我看到了哦！<hex:02100103>那麼就讓你見識一下我特別的奇術吧！"
23,"TEXT_FESANV2018TRANSFORM_00535_SYSTEM_000_012","（★未使用／削除予定★）"
24,"TEXT_FESANV2018TRANSFORM_00535_SYSTEM_000_013","想要解除變身狀態時，<hex:02100103>可以使用專用技能「解除變身」來恢復原貌。"
25,"TEXT_FESANV2018TRANSFORM_00535_TRANSFORMHLW2018_000_020","嘻嘻嘻……我只是一個路過的普通小魔精。<hex:02100103>我看你好像有些慌張啊。<hex:02100103>不用在意我……嘻嘻。"
