key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CLSACN100_00456_SEQ_00","秘術師公會的圖比爾蓋姆，希望冒險者展示鍛鍊的成果。"
1,"TEXT_CLSACN100_00456_SEQ_01","秘術師公會代理會長圖比爾蓋姆要求冒險者展示鍛鍊的成果。前往西拉諾西亞，使用秘術討伐妖紅花和黑豺各3隻。"
2,"TEXT_CLSACN100_00456_SEQ_02","討伐了指定的魔物。向秘術師公會的圖比爾蓋姆報告。"
3,"TEXT_CLSACN100_00456_SEQ_03","圖比爾蓋姆認可了冒險者的鍛鍊成果。聽從其指示，接下來去協助克·莉霞審查貨物。前往秘術師公會的訓練場，向克·莉霞詢問詳細情況。"
4,"TEXT_CLSACN100_00456_SEQ_04","克·莉霞告訴冒險者，如果遭受調查對象——哥布林商隊的博伊爾斯托克斯家族襲擊時，就立刻執行集中火力戰術。前往中拉諾西亞的岩鍋附近，和正在與商隊進行接觸的克·莉霞對話。"
5,"TEXT_CLSACN100_00456_SEQ_05","成功逮捕了哥布林商隊的博伊爾斯托克斯家族。和中拉諾西亞岩鍋附近的克·莉霞對話，聽取下一個指示。"
6,"TEXT_CLSACN100_00456_SEQ_06","克·莉霞告訴冒險者，認清自己對制定戰術有著重要的意義。將成功完成審查任務一事，向秘術師公會的圖比爾蓋姆報告。"
7,"TEXT_CLSACN100_00456_SEQ_07","向秘術師公會的圖比爾蓋姆報告後，她告訴冒險者下一次要協助參與大任務。為了能成功完成任務，繼續努力鍛鍊。<hex:02100103><hex:02100103>※秘術師的等級達到15級以上時，可以從圖比爾蓋姆那裡領取下一個秘術師任務。"
8,"TEXT_CLSACN100_00456_SEQ_08",""
9,"TEXT_CLSACN100_00456_SEQ_09",""
10,"TEXT_CLSACN100_00456_SEQ_10",""
11,"TEXT_CLSACN100_00456_SEQ_11",""
12,"TEXT_CLSACN100_00456_SEQ_12",""
13,"TEXT_CLSACN100_00456_SEQ_13",""
14,"TEXT_CLSACN100_00456_SEQ_14",""
15,"TEXT_CLSACN100_00456_SEQ_15",""
16,"TEXT_CLSACN100_00456_SEQ_16",""
17,"TEXT_CLSACN100_00456_SEQ_17",""
18,"TEXT_CLSACN100_00456_SEQ_18",""
19,"TEXT_CLSACN100_00456_SEQ_19",""
20,"TEXT_CLSACN100_00456_SEQ_20",""
21,"TEXT_CLSACN100_00456_SEQ_21",""
22,"TEXT_CLSACN100_00456_SEQ_22",""
23,"TEXT_CLSACN100_00456_SEQ_23",""
24,"TEXT_CLSACN100_00456_TODO_00","使用秘術討伐妖紅花"
25,"TEXT_CLSACN100_00456_TODO_01","使用秘術討伐黑豺"
26,"TEXT_CLSACN100_00456_TODO_02","向秘術師公會的圖比爾蓋姆報告"
27,"TEXT_CLSACN100_00456_TODO_03","和秘術師公會的克·莉霞對話"
28,"TEXT_CLSACN100_00456_TODO_04","和中拉諾西亞的克·莉霞對話"
29,"TEXT_CLSACN100_00456_TODO_05","和克·莉霞對話"
30,"TEXT_CLSACN100_00456_TODO_06","向秘術師公會的圖比爾蓋姆報告"
31,"TEXT_CLSACN100_00456_TODO_07",""
32,"TEXT_CLSACN100_00456_TODO_08",""
33,"TEXT_CLSACN100_00456_TODO_09",""
34,"TEXT_CLSACN100_00456_TODO_10",""
35,"TEXT_CLSACN100_00456_TODO_11",""
36,"TEXT_CLSACN100_00456_TODO_12",""
37,"TEXT_CLSACN100_00456_TODO_13",""
38,"TEXT_CLSACN100_00456_TODO_14",""
39,"TEXT_CLSACN100_00456_TODO_15",""
40,"TEXT_CLSACN100_00456_TODO_16",""
41,"TEXT_CLSACN100_00456_TODO_17",""
42,"TEXT_CLSACN100_00456_TODO_18",""
43,"TEXT_CLSACN100_00456_TODO_19",""
44,"TEXT_CLSACN100_00456_TODO_20",""
45,"TEXT_CLSACN100_00456_TODO_21",""
46,"TEXT_CLSACN100_00456_TODO_22",""
47,"TEXT_CLSACN100_00456_TODO_23",""
48,"TEXT_CLSACN100_00456_THUBYRGEIM_000_000","你來啦，<hex:022903EB0203>。<hex:02100103>你的身體狀況還好吧？<hex:02100103>擁有健康的身體，才能支撐起健全的思想哦。"
49,"TEXT_CLSACN100_00456_THUBYRGEIM_000_001","你有遵循克·莉霞的指導，好好鍛鍊嗎？<hex:02100103>請你展示下鍛鍊成果吧。"
50,"TEXT_CLSACN100_00456_THUBYRGEIM_000_002","前往西拉諾西亞，討伐妖紅花和黑豺各3隻。<hex:02100103>不過，不要貿然胡亂進攻，那是不對的。"
51,"TEXT_CLSACN100_00456_THUBYRGEIM_000_003","採取適當的戰術，<hex:02100103>那樣你也會更容易找到勝利的答案。<hex:02100103>要學會如何有效地在實戰中制定戰術。"
52,"TEXT_CLSACN100_00456_THUBYRGEIM_000_010","你回來啦，<hex:022903EB0203>。<hex:02100103>戰勝強敵後的心情如何？<hex:02100103>呵呵，看你這股勁頭，迫切地想要完成更有難度的試煉吧？"
53,"TEXT_CLSACN100_00456_THUBYRGEIM_000_012","那接下來，就請你完成一個更加接近實戰的試煉吧。<hex:02100103>去找梅爾凡海關的審查主任克·莉霞，<hex:02100103>協助她審查貨物。"
54,"TEXT_CLSACN100_00456_THUBYRGEIM_000_013","向她學習如何在審查貨物時使用秘術。<hex:02100103>詳細情況就去問問樓下的克·莉霞吧。"
55,"TEXT_CLSACN100_00456_KLYHIA_000_020","恭候多時。<hex:02100103>我先跟你說明下這件事的詳細情況吧。<hex:02100103>這次需要調查哥布林商隊的「博伊爾斯托克斯家族」。"
56,"TEXT_CLSACN100_00456_KLYHIA_000_021","這支商隊涉嫌交易違法商品。<hex:02100103>因此在審查時，有60%的機率將會開戰……"
57,"TEXT_CLSACN100_00456_KLYHIA_000_022","現已制定了戰術，以對應發生戰鬥……<hex:02100103>不過，事前我必須告訴你一個重要的前提條件。"
58,"TEXT_CLSACN100_00456_KLYHIA_000_023","其實……我雖擅長制定戰術，卻苦於實戰！<hex:02100103>所以，你在決定使用哪種戰術時，<hex:02100103>也要把我這個問題考慮在內。"
59,"TEXT_CLSACN100_00456_KLYHIA_000_024","綜上所述，如果發生了戰鬥，<hex:02100103>請立刻執行戰術1345。<hex:02100103>這套戰術通稱……集中火力戰術。"
60,"TEXT_CLSACN100_00456_KLYHIA_000_025","集中你的火力，<hex:02100103>有效地壓制敵人的攻勢。<hex:02100103>這樣我們將有95%的獲勝機率！"
61,"TEXT_CLSACN100_00456_KLYHIA_000_026","目標商隊現於中拉諾西亞的岩鍋附近進行商談。<hex:02100103>你到達那裡之後，先和我打聲招呼。<hex:02100103>好了，快出發吧。"
62,"TEXT_CLSACN100_00456_KLYHIA_000_030","我是梅爾凡海關的審查主任。<hex:02100103>現在開始對貨物進行突擊審查。"
63,"TEXT_CLSACN100_00456_GOBURIN_000_031","我們 最討厭 審查了。<hex:02100103>討厭的東西 統統 消滅掉！"
