key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_VOICEMAN_03300_000010_ALPHINAUD","抱歉，等很久了吧？"
1,"TEXT_VOICEMAN_03300_000020_KRILE","沒關係。<hex:02100103>我們正在品嘗店老闆推薦的香葡萄酒呢，<hex:02100103>其實你應該來得更晚一點才好。"
2,"TEXT_VOICEMAN_03300_000030_TATARU","吉布里隆先生這裡的香葡萄酒不光美味，<hex:02100103>還有一定的藥效，<hex:02100103>喝下去整個身子都暖呼呼的！"
3,"TEXT_VOICEMAN_03300_000040_YSHTOLA","這酒的確十分美味。<hex:02100103>不過比起品酒，<hex:02100103>我們還有更重要的事要談吧。"
4,"TEXT_VOICEMAN_03300_000050_KRILE","嗯，沒錯……我們馬上切入正題吧。<hex:02100103>關於那位龍騎士的事……"
5,"TEXT_VOICEMAN_03300_000060_ALPHINAUD","你找到救他的方法了嗎？！"
6,"TEXT_VOICEMAN_03300_000070_KRILE","哎呀，你別急……<hex:02100103>我們先來整理一下現在掌握的情報。"
7,"TEXT_VOICEMAN_03300_000080_YSHTOLA","回想一下當初在魔大陸發生的事吧。<hex:02100103>你還記得你是怎麼說的嗎？"
8,"TEXT_VOICEMAN_03300_000090_YSHTOLA","「埃斯蒂尼安在得到兩顆龍眼之後，<hex:02100103>突然痛苦地顫抖不止，隨即化為了邪龍之影……」"
9,"TEXT_VOICEMAN_03300_000100_ALPHINAUD","這麼說來，埃斯蒂尼安閣下在隼巢現身時，<hex:02100103>鎧甲上的確帶有疑似龍眼的物品。"
10,"TEXT_VOICEMAN_03300_000110_YSHTOLA","事情並非這麼簡單。<hex:02100103>我能感受到，那雙龍眼散發著強大的魔力，<hex:02100103>埃斯蒂尼安的乙太幾乎全部都被覆蓋了。"
11,"TEXT_VOICEMAN_03300_000120_ALPHINAUD","怎麼會這樣！<hex:02100103>你是說他已經完全化為尼德霍格了嗎？"
12,"TEXT_VOICEMAN_03300_000130_KRILE","你先別急著下結論嘛！<hex:02100103>雅・修特拉剛才不也說了，<hex:02100103>是「幾乎」被覆蓋。"
13,"TEXT_VOICEMAN_03300_000140_KRILE","我在看到「邪龍之影」的時候，<hex:02100103>也被他的氣勢所壓制住了。<hex:02100103>不過，我在那氣勢深處發現了一些矛盾的感覺。"
14,"TEXT_VOICEMAN_03300_000150_KRILE","剛剛雅・修特拉的話證明了我的猜想，<hex:02100103>那種矛盾可能是另一種意識的痕跡，<hex:02100103>沉澱在邪龍所散發出的怨念之中……"
15,"TEXT_VOICEMAN_03300_000160_ALPHINAUD","你是說……"
16,"TEXT_VOICEMAN_03300_000170_YSHTOLA","我所看見的微弱的乙太光輝……<hex:02100103>再加上可露兒用超越之力感受到的矛盾……<hex:02100103>這些都說明，埃斯蒂尼安的靈魂還沒有消失。"
17,"TEXT_VOICEMAN_03300_000180_ALPHINAUD","也就是說，如果能分離開龍眼，<hex:02100103>埃斯蒂尼安閣下就有救了？！"
18,"TEXT_VOICEMAN_03300_000190_YSHTOLA","這我無法保證……<hex:02100103>想必在場的各位也都沒有嘗試過<hex:02100103>分割寄宿在同一個肉體中的兩種靈魂……"
19,"TEXT_VOICEMAN_03300_000200_ALPHINAUD","但只要有一絲希望，<hex:02100103>我就不會放棄……<hex:02100103>絕對不會……"
20,"TEXT_VOICEMAN_03300_000210_KRILE","阿爾菲諾……"
21,"TEXT_VOICEMAN_03300_000220_KRILE","這的確是一個辦法，<hex:02100103>但我要提醒你。"
22,"TEXT_VOICEMAN_03300_000230_KRILE","退一萬步講，就算能夠成功分離龍眼，<hex:02100103>也不能保證埃斯蒂尼安的靈魂能夠承受得住這一過程。<hex:02100103>而且，分離龍眼的人也難免成為邪龍之影的下一個犧牲品。"
23,"TEXT_VOICEMAN_03300_000240_ALPHINAUD","我知道這個方法會有很大的風險。<hex:02100103>但現在我們能做的只有耐心等待分離龍眼的時機！<hex:02100103>剩下的只有相信埃斯蒂尼安閣下強大的靈魂了！"
24,"TEXT_VOICEMAN_03300_000250_HONOROIT","原來各位都聚在這裡啦！"
25,"TEXT_VOICEMAN_03300_000260_HONOROIT","神殿騎士團派人來福爾唐伯爵府傳話，<hex:02100103>說是艾默里克大人想要會見二位。"
26,"TEXT_VOICEMAN_03300_000270_ALPHINAUD","艾默里克閣下要找我們？<hex:02100103>我明白了。謝謝你特意跑來通知我們。"
27,"TEXT_VOICEMAN_03300_000280_YSHTOLA","那我們就去繼續執行任務了。"
28,"TEXT_VOICEMAN_03300_000290_ALPHINAUD","雅・修特拉、可露兒，太謝謝你們了。<hex:02100103>你們的話讓我找回了失去的希望。"
29,"TEXT_VOICEMAN_03300_000300_ALPHINAUD","那我就先一步去神殿騎士團總部了。"
30,"TEXT_VOICEMAN_03300_000310_KRILE","阿爾菲諾看起來有些操之過急了，<hex:02100103>我擔心他會過於魯莽……<hex:02100103>請你多照顧照顧他……"
31,"TEXT_VOICEMAN_03300_000320_MIDGARDSORMR","這一切都是為了救朋友麼……<hex:02100103>你們將如何行動呢，我的孩子們……"
32,"TEXT_VOICEMAN_03300_000330_EDMONT","在隼巢舉行的紀念慶典<hex:02100103>原本應該成為人與龍族重新交好的開端"
33,"TEXT_VOICEMAN_03300_000340_EDMONT","但是邪龍之影卻以蒼天龍騎士之身突然闖入<hex:02100103>並以龍族之血染紅了慶典會場"
34,"TEXT_VOICEMAN_03300_000350_EDMONT","伊修加德的人民也因此意識到<hex:02100103>持續了千年的龍詩戰爭離徹底平息仍然很遠"
35,"TEXT_VOICEMAN_03300_000360_EDMONT","人們心中的恐懼逐漸轉變為狂熱 所有人都在呼喊<hex:02100103>消滅邪龍 消滅尼德霍格"
36,"TEXT_VOICEMAN_03300_000370_AYMERIC","二位，你們來了。"
37,"TEXT_VOICEMAN_03300_000380_ALPHINAUD","關於邪龍一事有什麼新進展了嗎？"
38,"TEXT_VOICEMAN_03300_000390_AYMERIC","自上次慶典後，<hex:02100103>我們已動員全部力量進行搜尋，<hex:02100103>但結果卻不太理想。"
39,"TEXT_VOICEMAN_03300_000400_LUCIA","我們派出了龍騎士團的精兵在翻雲霧海進行偵察，<hex:02100103>但十分遺憾，也沒有任何結果。"
40,"TEXT_VOICEMAN_03300_000410_ALPHINAUD","它到底去哪裡了……"
41,"TEXT_VOICEMAN_03300_000420_AYMERIC","邪龍既然親自闖入敵陣對我們下戰書，<hex:02100103>那它近期內一定會有所行動。"
42,"TEXT_VOICEMAN_03300_000430_AYMERIC","所以我們現在能夠做的，<hex:02100103>也就只有為最終決戰做好充分的準備。"
43,"TEXT_VOICEMAN_03300_000440_ALPHINAUD","要迎擊邪龍，<hex:02100103>必須先鞏固皇都的防禦才行。"
44,"TEXT_VOICEMAN_03300_000450_AYMERIC","沒錯。<hex:02100103>現在四大名門帶領的貴族軍隊，<hex:02100103>與希爾達領導的平民警備團正聯手制定防禦計劃。"
