key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_LUCKYW402_04032_SEQ_00","燕鷗崖的賽維拉很擔心阿莉的狀態。"
1,"TEXT_LUCKYW402_04032_SEQ_01","和賽維拉進行了交談。和燕鷗崖的阿維莉娜談談。"
2,"TEXT_LUCKYW402_04032_SEQ_02","和阿維莉娜進行了交談。和燕鷗崖的賽維拉談談。"
3,"TEXT_LUCKYW402_04032_SEQ_03","和賽維拉進行了交談。在燕鷗崖的<hex:02280CFF05>EObj<hex:F61EB1580103>等待蓋烏斯歸來。"
4,"TEXT_LUCKYW402_04032_SEQ_04","在<hex:02280CFF05>EObj<hex:F61EB1580103>等待蓋烏斯回來。回到了城鎮燕鷗崖的蓋烏斯，一開口就提到了阿莉。但是因當面目睹了自己拚命要救的阿爾豐斯的死，阿莉變得心如死灰。即便如此，蓋烏斯也沒有停滯不前，而是發誓為了要創造出孤兒們夢寐以求的「沒有強者弱者之分，大家可以和平共處的自由國度」而努力。此前一直被對加雷馬族的憎恨所束縛的瓦爾多蘭，也主動提出願意幫助蓋烏斯。而在一系列的神兵破壞作戰中提供技術支持的西德，也在共同行動的過程中，逐漸解開了對於蓋烏斯的心結。和燕鷗崖的賽維拉談談。"
5,"TEXT_LUCKYW402_04032_SEQ_05","和賽維拉進行了交談。和孤兒們一樣從小就遭受加雷馬族歧視對待的賽維拉表示，容身之處不是別人給予的，而是靠自己創造出來的，這也是她在觀察阿爾豐斯等人的奮戰過程中領悟到的。和燕鷗崖的瓦爾多蘭談談。"
6,"TEXT_LUCKYW402_04032_SEQ_06","和瓦爾多蘭進行了交談。瓦爾多蘭對之前因為憎恨加雷馬族進而憎恨蓋烏斯的自己進行了反思，並表示為了不讓已逝的妻兒失望，今後會朝著自己心中的理想努力。和燕鷗崖的蓋烏斯談談。"
7,"TEXT_LUCKYW402_04032_SEQ_07","和蓋烏斯進行了交談。孤兒們的戰鬥對於蓋烏斯的信念造成了不小的影響。蓋烏斯表示，「強者」和「弱者」的定義根本沒有意義，即使沒有強大的力量，只要擁有堅強的內心，依然可以驅散巨大的黑暗，而冒險者也正是因為擁有堅強的內心，才可以變得如此強大。同時蓋烏斯也希望下次可以在戰場以外的地方與冒險者相遇。和基拉巴尼亞湖區天營門的解放軍軍官談談。"
8,"TEXT_LUCKYW402_04032_SEQ_08","和解放軍軍官進行了交談，就作戰結束一事進行了彙報。另一方面，在城鎮燕鷗崖，蓋烏斯和阿莉於安靜的夜裡一同佇立在紀念碑前。蓋烏斯想起了受阿爾豐斯生前託付的關於鑽石神兵記憶體的事情。取出的記憶體所釋放的光芒為燕鷗崖展示了一整夜的奇蹟。而那些都是他們曾經的回憶。"
9,"TEXT_LUCKYW402_04032_SEQ_09",""
10,"TEXT_LUCKYW402_04032_SEQ_10",""
11,"TEXT_LUCKYW402_04032_SEQ_11",""
12,"TEXT_LUCKYW402_04032_SEQ_12",""
13,"TEXT_LUCKYW402_04032_SEQ_13",""
14,"TEXT_LUCKYW402_04032_SEQ_14",""
15,"TEXT_LUCKYW402_04032_SEQ_15",""
16,"TEXT_LUCKYW402_04032_SEQ_16",""
17,"TEXT_LUCKYW402_04032_SEQ_17",""
18,"TEXT_LUCKYW402_04032_SEQ_18",""
19,"TEXT_LUCKYW402_04032_SEQ_19",""
20,"TEXT_LUCKYW402_04032_SEQ_20",""
21,"TEXT_LUCKYW402_04032_SEQ_21",""
22,"TEXT_LUCKYW402_04032_SEQ_22",""
23,"TEXT_LUCKYW402_04032_SEQ_23",""
24,"TEXT_LUCKYW402_04032_TODO_00","和阿維莉娜對話"
25,"TEXT_LUCKYW402_04032_TODO_01","和賽維拉對話"
26,"TEXT_LUCKYW402_04032_TODO_02","在<hex:02280CFF05>EObj<hex:F61EB1580103>等待"
27,"TEXT_LUCKYW402_04032_TODO_03","和賽維拉對話"
28,"TEXT_LUCKYW402_04032_TODO_04","和瓦爾多蘭對話"
29,"TEXT_LUCKYW402_04032_TODO_05","和蓋烏斯對話"
30,"TEXT_LUCKYW402_04032_TODO_06","和解放軍軍官對話"
31,"TEXT_LUCKYW402_04032_TODO_07",""
32,"TEXT_LUCKYW402_04032_TODO_08",""
33,"TEXT_LUCKYW402_04032_TODO_09",""
34,"TEXT_LUCKYW402_04032_TODO_10",""
35,"TEXT_LUCKYW402_04032_TODO_11",""
36,"TEXT_LUCKYW402_04032_TODO_12",""
37,"TEXT_LUCKYW402_04032_TODO_13",""
38,"TEXT_LUCKYW402_04032_TODO_14",""
39,"TEXT_LUCKYW402_04032_TODO_15",""
40,"TEXT_LUCKYW402_04032_TODO_16",""
41,"TEXT_LUCKYW402_04032_TODO_17",""
42,"TEXT_LUCKYW402_04032_TODO_18",""
43,"TEXT_LUCKYW402_04032_TODO_19",""
44,"TEXT_LUCKYW402_04032_TODO_20",""
45,"TEXT_LUCKYW402_04032_TODO_21",""
46,"TEXT_LUCKYW402_04032_TODO_22",""
47,"TEXT_LUCKYW402_04032_TODO_23",""
48,"TEXT_LUCKYW402_04032_SEVERA_000_001","西德閣下正在照看著阿莉。<hex:02100103>也不知道她現在這個樣子<hex:02100103>是不是因為受到了神兵系統的影響……"
49,"TEXT_LUCKYW402_04032_SEVERA_000_002","總之我們現在能做的唯有等待……"
50,"TEXT_LUCKYW402_04032_SEVERA_000_003","阿維莉娜也一直在等著你回來。<hex:02100103>她似乎去了海角那邊，<hex:02100103>在蓋烏斯大人回來之前，你要不要去跟她打聲招呼？"
51,"TEXT_LUCKYW402_04032_VALDEAULIN_000_005","由於自身實力不足，在失去重要的東西時，<hex:02100103>就仿佛整個世界都失去了光芒一般，難以向前邁出一步……<hex:02100103>曾經的我就是這樣……不，或許現在也依然如此……"
52,"TEXT_LUCKYW402_04032_CONVEYOR03783_000_006","要前往燕鷗崖嗎？<hex:02100103>那就由我來帶路吧！"
53,"TEXT_LUCKYW402_04032_Q10_000_000","要前往燕鷗崖嗎？"
54,"TEXT_LUCKYW402_04032_AVILINA_000_010","英雄……不，<hex:022903EB0203>。<hex:02100103>你與鑽石神兵的戰鬥已經結束了啊。<hex:02100103>看到你平安無事我就放心了。"
55,"TEXT_LUCKYW402_04032_AVILINA_000_011","請看。"
56,"TEXT_LUCKYW402_04032_AVILINA_000_012","在阿拉米格解放軍的幫助下，<hex:02100103>用於弔唁在戰鬥中犧牲的人們的紀念碑已經完成了。"
57,"TEXT_LUCKYW402_04032_AVILINA_000_013","雖然已逝之人無法復生……<hex:02100103>不過通過在這裡不斷地祈禱，可以永遠記得他們，<hex:02100103>記得那些對於自己來說重要的人。"
58,"TEXT_LUCKYW402_04032_AVILINA_000_014","你為我做了這麼多，<hex:02100103>今後也該由我去幫助別人了……<hex:02100103>對不起……"
59,"TEXT_LUCKYW402_04032_SYSTEM_000_015","阿維莉娜正在為某人祈禱。<hex:02100103>回到賽維拉那裡去吧。"
