key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_000","窮兮兮的冒險者找我有什麼事啊？<hex:02100103>我可沒功夫陪你！"
1,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_SYSTEM_000_001","可製作、強化本職業上古武器的特職為：<hex:02100103>騎士、戰士、武僧、龍騎士、吟遊詩人、忍者、<hex:02100103>黑魔法師、召喚師、白魔法師、學者。"
2,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_001","窮兮兮的冒險者找我有什麼事啊？<hex:02100103>我可是在忙著做壺呢！"
3,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_Q1_000_1","想了解什麼？"
4,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_1","關於上古武器"
5,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_2","關於元靈武器"
6,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_3","關於水壺"
7,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_4","取消"
8,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_010","什麼啊……原來是你啊。<hex:02100103>你有好好愛惜上古武器吧？！"
9,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_020","竟然讓我為你製造了那麼多武器，你可真是個不簡單的<hex:020813E905FF07>女人<hex:FF07>男人<hex:03>啊。<hex:02100103>我不知道你到底在和什麼東西戰鬥，也不知道你有什麼樣的原因。<hex:02100103>不過……你也別太勉強自己了，偶爾放鬆好好休息下吧。"
10,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_030","那個從異國來的奇怪老頭是叫加爾贊還是賈阿壯來著？<hex:02100103>我才不管那麼多，反正那老頭就交給你對付了。<hex:02100103>我還要忙著做水壺呢！"
11,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_040","啥？魂晶？那是什麼東西？<hex:02100103>那種東西又支付不了酒館的酒菜錢！"
12,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_050","你這次又要給上古武器鑲嵌大量的魔晶石？<hex:02100103>那可是我精心打造的武器啊，竟敢隨便改造！<hex:02100103>……嘁，愛怎麼著怎麼著吧！"
13,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_060","加爾贊分給了我一些特製的煉金藥。<hex:02100103>沒想到那個怪老頭帶的煉金藥還不錯。<hex:02100103>慢著……要是把這塗在壺上，那我的靈魂不會被壺給吸收了吧？！"
14,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_065","古代的技術真可謂是博大精深。<hex:02100103>「黃道武器」啊……長見識了。<hex:02100103>嗯……我也不能老是光做水壺了啊。"
15,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_070","琢磨黃道武器還挺有意思。<hex:02100103>也托那老頭的福，我好久都沒這麼有幹勁了，嘿嘿。"
16,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_075","那個倔強的臭老頭！<hex:02100103>能配得上黃道巨匠這個稱號的，<hex:02100103>只有我這個艾歐澤亞首屈一指的武器工匠啊！"
17,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_078","只要那個臭小鬼找到讓人造元靈成長的方法，<hex:02100103>我就給你進一步強化新元靈武器！<hex:02100103>這樣一來，我也可以和這負債纍纍的生活說再見了！"
18,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_079","你和人造元靈相處得怎麼樣啊？<hex:02100103>那可都是依靠了我真正的實力才能達到和人對話的程度。"
19,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_090","你趕快讓人造元靈成長，磨練成可以獨立思考的武器啊。<hex:02100103>這樣一來，我也可以和這負債纍纍的生活說再見，<hex:02100103>過上瀟灑的人生了！"
20,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_091","嘁，阿爾達希爾那個小鬼頭……<hex:02100103>不聽人說話還自己瞎指揮人做這做那的！！"
21,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_092","哼哼哼，不過我也快熬出頭了。<hex:02100103>等元靈武器完成，我的借款也就能一筆勾銷了。<hex:02100103>到時候，我又可以成為一隻自由的鳥兒了！"
22,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_101","嘁，那個臭小鬼……<hex:02100103>不過是收了他點學費而已，<hex:02100103>哪來的那麼多抱怨嘮叨我老半天……"
23,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_102","我好不容易喝次好酒，結果還沒來得及回味，<hex:02100103>就被他嘮叨得把酒的味道全忘了！<hex:02100103>不行，我得趕緊設計最後的武器，早完事早跟小鬼和債務說拜拜！"
24,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_110","這回可真是被羅薇娜坑慘了。<hex:02100103>嘁，沒辦法……為了還錢，<hex:02100103>我就繼續給臭小鬼的研究幫幫忙吧。"
25,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_080","要是記得交貨日期，如今的我也可以……<hex:02100103>真是的，都怪那個臭老頭，讓我倒了大霉。<hex:02100103>「黃道巨匠」的稱號我是絕對不會還給他的！"
26,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_082","（未使用/預計刪除）"
27,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_083","（未使用/預計刪除）"
28,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_084","（未使用/預計刪除）"
