key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDEFBEAUTYSALON_00148_UNQUALIFIED","目前您尚無權利使用美容師服務，無法傳喚。"
1,"TEXT_CMNDEFBEAUTYSALON_00148_CALL_Q","要叫出美容師嗎？"
2,"TEXT_CMNDEFBEAUTYSALON_00148_CALL_YES","是"
3,"TEXT_CMNDEFBEAUTYSALON_00148_CALL_NO","否"
4,"TEXT_CMNDEFBEAUTYSALON_00148_JANDELAINE_000_000","就讓我來用這利刃顛覆你的人生吧！<hex:02100103>洗——剪——吹！"
5,"TEXT_CMNDEFBEAUTYSALON_00148_CUSTOMIZE_WARNING","在更改髮型時，<hex:02100103>玩家的行動會受到一定限制，例如無法進行聊天操作等。"
6,"TEXT_CMNDEFBEAUTYSALON_00148_DUTY_FINDER_WARNING","正在使用任務搜尋器發送任務參加申請，<hex:02100103>如果更改髮型的話，<hex:02100103>參加申請將會取消。"
7,"TEXT_CMNDEFBEAUTYSALON_00148_DUTY_FINDER_CONFIRM","確定要更改髮型嗎？"
8,"TEXT_CMNDEFBEAUTYSALON_00148_DUTY_FINDER_CONFIRM_YES","是"
9,"TEXT_CMNDEFBEAUTYSALON_00148_DUTY_FINDER_CONFIRM_NO","否"
10,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_A_Q","確定要支付<hex:022206E802FF022C03>金幣嗎？"
11,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_A_YES","是"
12,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_A_NO","否"
13,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_B_Q","是支付<hex:022206E802FF022C03>金幣呢？<hex:02100103>還是使用<hex:02280BFF05>Item<hex:F21B5D0103>？"
14,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_B_A_GIL","支付金幣"
15,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_B_A_TICKET","使用<hex:02280BFF05>Item<hex:F21B5D0103>"
16,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_C_Q","要使用<hex:02280BFF05>Item<hex:F21B5D0103>嗎？"
17,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_C_YES","使用"
18,"TEXT_CMNDEFBEAUTYSALON_00148_MENU_PAYMENT_C_NO","不使用"
19,"TEXT_CMNDEFBEAUTYSALON_00148_JANDELAINE_000_010","怎麼樣……是不是感覺世界煥然一新？<hex:02100103>……是不是感覺周圍都鮮花怒放了？<hex:02100103>祝你生日快樂！"
20,"TEXT_CMNDEFBEAUTYSALON_00148_JANDELAINE_000_015","我相信我們一定會再見的。"
