key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_000","絕靈化上古武器的靈魂完全安定下來了嗎？<hex:02100103>拿給我看看吧。"
1,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_MENU_TITLE","請選擇想要強化的上古武器·新星"
2,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_MENU_CHOICES","強化<hex:02280AFF05>Item<hex:E8020103>"
3,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_MENU_CANCEL","取消"
4,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_YESNO_MESSAGE","是否強化<hex:02280AFF05>Item<hex:E8020103>？"
5,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_YESNO_YES","是"
6,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_YESNO_NO","否"
7,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_030","嗯？<hex:02280AFF05>Item<hex:E8020103>在哪？<hex:02100103>不拿給我的話，可無法進行強化。"
8,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_031","強化<hex:02280AFF05>Item<hex:E8020103>時，需要卸下待強化的上古武器，<hex:02100103>並放在兵裝庫或背包中，再和加爾贊對話。"
9,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_040","<hex:02280AFF05>Item<hex:E8020103>還沒進行絕靈化。<hex:02100103>你不是想強化，而是想要進行絕靈化吧？"
10,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_041","<hex:02280AFF05>Item<hex:E8020103>還未絕靈化。<hex:02100103>請和加爾贊對話，<hex:02100103>選擇「將‘上古武器·新星’絕靈化」。"
11,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_050","唔，遺憾。<hex:02100103><hex:02280AFF05>Item<hex:E8020103>的靈魂還未完全安定下來。<hex:02100103>尚需磨合！"
12,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_051","<hex:02280AFF05>Item<hex:E8020103>的靈魂安定度還未達標。<hex:02100103>可以使用黃道透鏡對當前安定度進行確認。"
13,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_052","安定度達到上限後，<hex:02100103>將上古武器·新星交給加爾贊，<hex:02100103>即可獲得上古武器·鎮魂。"
14,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_053","黃道透鏡如若遺失，可找德雷克領取新品。"
15,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_060","唔，上古武器是一種特殊的武器。<hex:02100103> ……不能持有兩把。"
16,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_SYSTEM_000_060","已經有<hex:02280AFF05>Item<hex:E8020103>了。"
17,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_100_070","哎呀，你的背包已經滿了。<hex:02100103>還是整理一下再來吧。"
18,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_100","我的朋友，你做到了！<hex:02100103>注入你上古武器中的靈魂，已經完全和武器融為一體。"
19,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_101","嗯，現在正是解放那靈魂光輝之時！<hex:02100103>看我用秘術將這層壓制武器靈魂的絕靈體解除掉……<hex:02100103>好了，給你！"
20,"TEXT_CMNDEFRELICWEAPON040TRADE_00208_JALZAHN_000_102","看，這就是歷經磨練後的如新星般閃耀的魂輝！<hex:02100103>也就是你新的力量……<hex:02100103><hex:02280AFF05>Item<hex:E8020103>！"
