key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_000","你要是找騎兵有事的話，能去問別人嗎？<hex:02100103>我來這裡是要做兵團任務的。"
1,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_001","你是百家兵團的同伴啊？<hex:02100103>如果你在找惡名菁英的話，我可以提供給你情報。"
2,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_Q1_000_000","想了解什麼？"
3,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_001","關於B級怪物：猴面雀之首——斯奎克"
4,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_002","關於B級怪物：百手勇士——飛舞翼薩努瓦力"
5,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_003","關於A級怪物：浮島採礦工——恩克拉多斯"
6,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_004","關於A級怪物：狂暴飛獸——西斯尤"
7,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_005","關於S級怪物：華麗的捕食者——極樂鳥"
8,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_A1_000_006","取消"
9,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_010","可能是受浮島這種孤立環境的影響，<hex:02100103>阿巴拉提亞雲海裡有很多奇怪的魔物。<hex:02100103>其中的「猴面雀」就很具代表性。"
10,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_011","那是一種一臉驚恐狀、看上去冒冒失失的魔物。<hex:02100103>雖然對老練的怪物獵人來說並不棘手，<hex:02100103>但那些傢伙的老大——斯奎克是十分需要小心的對象。"
11,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_012","不知道該說它第六感出奇地敏銳呢，還是動作敏捷，<hex:02100103>薔薇騎兵團的人也總是被耍得團團轉。<hex:02100103>不僅如此，它還接二連三地盜取物資，因此被指定為惡名菁英。"
12,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_020","棲息在阿巴拉提亞雲海的獸人瓦努族中，<hex:02100103>有不少優秀的獵人和戰士。"
13,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_021","特別是被稱為「飛舞翼薩努瓦力」的傢伙，<hex:02100103>使出的雙刀連同族的人也都崇拜不已，千萬不能小看。<hex:02100103>在和薔薇騎兵團起衝突時，他也是十分顯眼。"
14,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_022","順帶一提，之所以被稱作「飛舞翼」，<hex:02100103>是因為他在開戰前跳的示威的舞蹈極為華麗。<hex:02100103>不過跳舞的時候並沒有傷害力。"
15,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_030","你見過坐鎮巨像嗎？<hex:02100103>目前尚未斷定那是些類似元精的自然生產的魔法生命體，<hex:02100103>還是和巨像兵一樣通過人工造出來的。"
16,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_031","不過有一點可以確定，<hex:02100103>那就是它們是靠自己削去岩石進行捕食來成長的。"
17,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_032","特別是被薔薇騎兵團稱作「恩克拉多斯」的傢伙，<hex:02100103>以勢不可擋的趨勢迅猛成長……<hex:02100103>為了確保浮島的安全，人們將它指定為惡名菁英。"
18,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_040","瓦努族騎乘和馱貨時會使用<hex:02100103>一種叫做滕雲蛇的雲海原產飛獸。"
19,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_041","能馴服這種殘暴的野生飛獸，<hex:02100103>看來瓦努族的馴獸人也很了不得啊。"
20,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_042","不過，即使是那樣的馴獸人也有無法馴服的野獸，<hex:02100103>那就是從瓦努族村子裡逃出來的西斯尤。<hex:02100103>如今它已經對鄰近地區造成了不小的威脅。"
21,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_050","阿巴拉提亞雲海環境宜人，<hex:02100103>棲息著種類繁多的有翼綱魔物。"
22,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_051","其中擁有格外豔麗的外表，<hex:02100103>同時又極端殘暴為人懼怕的就是極樂鳥了。"
23,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_MOBHUNTERD_000_052","它們極其喜愛野獸的血肉，<hex:02100103>一聽到獵物的叫聲，就會急速降落下來。<hex:02100103>如果你想要獵捕極樂鳥，倒是可以利用這一點。"
24,"TEXT_REGABR2NOTORIOUSMONSTERHINTF1_00268_TALK_ACTOR","（未使用/預計刪除）"
