key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_MENU_TITLE","想了解什麼？"
1,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_MENU_001","關於戈耳狄裝備"
2,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_MENU_002","關於彌達斯裝備"
3,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_MENU_003","關於亞歷山大裝備"
4,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_MENU_CANCEL","取消"
5,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_010","戈耳狄裝備是和我們訂下契約的哥布林族工匠<hex:02100103>通過解析科學家組織青藍之手的技術而創造出來的商品。"
6,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_011","如果你想要的話，<hex:02100103>就收集解析用的部件或是他們教義典的斷章給我。<hex:02100103>我會用很合適的比率跟你交換的。"
7,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_020","彌達斯裝備是運用從機械巨人亞歷山大的左腕部<hex:02100103>「彌達斯」流出的技術創造出的商品。"
8,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_021","和我們訂下契約的哥布林族工匠的手藝都很高超，<hex:02100103>他們每天都在解析部件和教義典的斷章。<hex:02100103>如果你能拿來作為參考的東西，我就可以跟你交換。"
9,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_030","機神城亞歷山大中流傳出了一些未知的新技術，<hex:02100103>而「亞歷山大裝備」就是在這些新技術下孕育而生的。"
10,"TEXT_CMNDEFALEXANDERTOKENEXCHANGEEXPLAIN_00332_TALK_000_031","你可以將部件和教義典的斷章這些<hex:02100103>能作為技術參考的東西拿到我這裡來，<hex:02100103>交換你夢寐以求的裝備。"
