key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_LUCKMI103_03773_SEQ_00","觀望台的琳表情顯得很嚴肅。"
1,"TEXT_LUCKMI103_03773_SEQ_01","從琳那裡得知桑克瑞德倒下了。和水晶都煉金醫療館的桑克瑞德談談。"
2,"TEXT_LUCKMI103_03773_SEQ_02","桑克瑞德恢復了意識。和原初世界石之家的塔塔露談談。"
3,"TEXT_LUCKMI103_03773_SEQ_03","和塔塔露進行了交談。調查石之家中的門，前往「未明之間」。"
4,"TEXT_LUCKMI103_03773_SEQ_04","在未明之間與可露兒匯合了。和石之家的可露兒談談。"
5,"TEXT_LUCKMI103_03773_SEQ_05","從可露兒那裡了解到目前唯一的問題就是時間緊迫。趁著她還能加強身體與靈魂之間的聯繫，一定要將同伴們的靈魂帶回原初世界。"
6,"TEXT_LUCKMI103_03773_SEQ_06",""
7,"TEXT_LUCKMI103_03773_SEQ_07",""
8,"TEXT_LUCKMI103_03773_SEQ_08",""
9,"TEXT_LUCKMI103_03773_SEQ_09",""
10,"TEXT_LUCKMI103_03773_SEQ_10",""
11,"TEXT_LUCKMI103_03773_SEQ_11",""
12,"TEXT_LUCKMI103_03773_SEQ_12",""
13,"TEXT_LUCKMI103_03773_SEQ_13",""
14,"TEXT_LUCKMI103_03773_SEQ_14",""
15,"TEXT_LUCKMI103_03773_SEQ_15",""
16,"TEXT_LUCKMI103_03773_SEQ_16",""
17,"TEXT_LUCKMI103_03773_SEQ_17",""
18,"TEXT_LUCKMI103_03773_SEQ_18",""
19,"TEXT_LUCKMI103_03773_SEQ_19",""
20,"TEXT_LUCKMI103_03773_SEQ_20",""
21,"TEXT_LUCKMI103_03773_SEQ_21",""
22,"TEXT_LUCKMI103_03773_SEQ_22",""
23,"TEXT_LUCKMI103_03773_SEQ_23",""
24,"TEXT_LUCKMI103_03773_TODO_00","和桑克瑞德對話"
25,"TEXT_LUCKMI103_03773_TODO_01","和石之家的塔塔露對話"
26,"TEXT_LUCKMI103_03773_TODO_02","前往未明之間"
27,"TEXT_LUCKMI103_03773_TODO_03","和可露兒對話"
28,"TEXT_LUCKMI103_03773_TODO_04",""
29,"TEXT_LUCKMI103_03773_TODO_05",""
30,"TEXT_LUCKMI103_03773_TODO_06",""
31,"TEXT_LUCKMI103_03773_TODO_07",""
32,"TEXT_LUCKMI103_03773_TODO_08",""
33,"TEXT_LUCKMI103_03773_TODO_09",""
34,"TEXT_LUCKMI103_03773_TODO_10",""
35,"TEXT_LUCKMI103_03773_TODO_11",""
36,"TEXT_LUCKMI103_03773_TODO_12",""
37,"TEXT_LUCKMI103_03773_TODO_13",""
38,"TEXT_LUCKMI103_03773_TODO_14",""
39,"TEXT_LUCKMI103_03773_TODO_15",""
40,"TEXT_LUCKMI103_03773_TODO_16",""
41,"TEXT_LUCKMI103_03773_TODO_17",""
42,"TEXT_LUCKMI103_03773_TODO_18",""
43,"TEXT_LUCKMI103_03773_TODO_19",""
44,"TEXT_LUCKMI103_03773_TODO_20",""
45,"TEXT_LUCKMI103_03773_TODO_21",""
46,"TEXT_LUCKMI103_03773_TODO_22",""
47,"TEXT_LUCKMI103_03773_TODO_23",""
48,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_000","怎麼了？<hex:02100103>還是先問問琳出了什麼事吧……"
49,"TEXT_LUCKMI103_03773_RYNE_000_010","抱歉……那我按照順序說明一下。"
50,"TEXT_LUCKMI103_03773_RYNE_000_011","我先是和阿莉塞一起帶著孩子們回到了醫療館，<hex:02100103>阿爾菲諾他們正在那裡等著我們。"
51,"TEXT_LUCKMI103_03773_RYNE_000_012","這時候正好桑克瑞德也回來了。<hex:02100103>聽他說他追著艾里迪布斯的行蹤到各地轉了一大圈，<hex:02100103>結果在這座城市的附近突然跟丟了……"
52,"TEXT_LUCKMI103_03773_RYNE_000_013","就在桑克瑞德進行報告的途中，<hex:02100103>他突然就失去了意識倒下了……"
53,"TEXT_LUCKMI103_03773_RYNE_000_014","我們把他暫時安頓在醫療館的病床上之後，<hex:02100103>孩子們也回家了。<hex:02100103>現在，擅長治療魔法的阿爾菲諾他們正在照顧他。"
54,"TEXT_LUCKMI103_03773_RYNE_000_015","而我心裡著急，只想快點通知大家這件事……<hex:02100103>我聽大廣場的衛兵說水晶公往城市的入口方向去了，<hex:02100103>於是就趕到了這裡……"
55,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_016","我了解情況了。<hex:02100103>明明你才是最擔心桑克瑞德的人，<hex:02100103>卻還要跑來通知我們，真是難為你了，琳。"
56,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_017","總之我們趕緊前往醫療館吧。"
57,"TEXT_LUCKMI103_03773_ALPHINAUD_000_020","……我有點擔心桑克瑞德的症狀。<hex:02100103>你也過來看看他的狀態吧……"
58,"TEXT_LUCKMI103_03773_ALISAIE_000_025","看來琳順利找到你了，真是太好了。<hex:02100103>孩子們都很聽話，已經乖乖地回家了。<hex:02100103>……真是一群好孩子呢。"
59,"TEXT_LUCKMI103_03773_RYNE_000_030","桑克瑞德！<hex:02100103>你現在起來沒事嗎？！"
60,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_035","太好了，看來已經醒過來了啊。"
61,"TEXT_LUCKMI103_03773_CHESSAMILE_000_040","病床可以隨意使用。<hex:02100103>如果有什麼我可以幫忙的，請儘管說……"
62,"TEXT_LUCKMI103_03773_THANCRED_000_050","啊啊，連你都過來了啊。<hex:02100103>抱歉，讓你們擔心了……"
63,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_051","你能恢復意識就好。<hex:02100103>現在感覺如何？"
64,"TEXT_LUCKMI103_03773_THANCRED_000_052","身體稍微有些沉重……<hex:02100103>不過還沒有到需要療養的程度。"
65,"TEXT_LUCKMI103_03773_ALPHINAUD_000_053","其實我檢查了一下，並沒有發現能夠導致他昏迷的外因。<hex:02100103>不過以防萬一我還是給他用了治療魔法，<hex:02100103>說是淨化，其實只是補充了一下乙太而已。"
66,"TEXT_LUCKMI103_03773_MYSTERYVOICE_000_054","嗯……既然是這樣的話，那原因就是……"
67,"TEXT_LUCKMI103_03773_THANCRED_000_055","事到如今，我還是老老實實地交代一下比較好吧。"
68,"TEXT_LUCKMI103_03773_THANCRED_000_056","你們還記得嗎？就是在去阿尼德羅之前……<hex:02100103>我去救溺水的於里昂熱的時候，不是晃悠了一下嗎？"
69,"TEXT_LUCKMI103_03773_RYNE_000_057","嗯……<hex:02100103>那時候於里昂熱感覺好像也有點不在狀態……<hex:02100103>所以才會導致水上行走術失敗了對吧。"
70,"TEXT_LUCKMI103_03773_THANCRED_000_058","嗯，就是那個時候。<hex:02100103>我們兩個還因此被你囑咐要好好休息呢。"
71,"TEXT_LUCKMI103_03773_THANCRED_000_059","其實從那時候起，我的身體就開始不太對勁。<hex:02100103>雖然還從沒像這回一樣突然失去意識，<hex:02100103>但也經常會產生眩暈的感覺。"
