key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_FESHLW021_01171_SEQ_00","※本任務是特定期間內的任務。<hex:02100103><hex:02100103>烏爾達哈的鬼祟的旅行藝人想要邀請冒險者參加守護天節的活動。"
1,"TEXT_FESHLW021_01171_SEQ_01","※本任務只有在季節活動開放期間才能接受和進行。<hex:02100103>　季節活動結束後無法進行，敬請注意。<hex:02100103>　詳情請參見官方網站。<hex:02100103><hex:02100103>守護天節是頌揚聖人的節日。旅行藝人組成的大陸馬戲團為了點燃節日氣氛而來到這裡。聽說烏爾達哈的團長正在發放適合守護天節的衣服，和團長對話。"
2,"TEXT_FESHLW021_01171_SEQ_02","團長邀請冒險者一起度過快樂而熱鬧的守護天節。冒險者收到的<hex:02280BFF05>Item<hex:F217DC0103>是團長準備的，用於節日助興。不知道今年會度過一個怎樣的守護天節。"
3,"TEXT_FESHLW021_01171_SEQ_03",""
4,"TEXT_FESHLW021_01171_SEQ_04",""
5,"TEXT_FESHLW021_01171_SEQ_05",""
6,"TEXT_FESHLW021_01171_SEQ_06",""
7,"TEXT_FESHLW021_01171_SEQ_07",""
8,"TEXT_FESHLW021_01171_SEQ_08",""
9,"TEXT_FESHLW021_01171_SEQ_09",""
10,"TEXT_FESHLW021_01171_SEQ_10",""
11,"TEXT_FESHLW021_01171_SEQ_11",""
12,"TEXT_FESHLW021_01171_SEQ_12",""
13,"TEXT_FESHLW021_01171_SEQ_13",""
14,"TEXT_FESHLW021_01171_SEQ_14",""
15,"TEXT_FESHLW021_01171_SEQ_15",""
16,"TEXT_FESHLW021_01171_SEQ_16",""
17,"TEXT_FESHLW021_01171_SEQ_17",""
18,"TEXT_FESHLW021_01171_SEQ_18",""
19,"TEXT_FESHLW021_01171_SEQ_19",""
20,"TEXT_FESHLW021_01171_SEQ_20",""
21,"TEXT_FESHLW021_01171_SEQ_21",""
22,"TEXT_FESHLW021_01171_SEQ_22",""
23,"TEXT_FESHLW021_01171_SEQ_23",""
24,"TEXT_FESHLW021_01171_TODO_00","和團長對話"
25,"TEXT_FESHLW021_01171_TODO_01",""
26,"TEXT_FESHLW021_01171_TODO_02",""
27,"TEXT_FESHLW021_01171_TODO_03",""
28,"TEXT_FESHLW021_01171_TODO_04",""
29,"TEXT_FESHLW021_01171_TODO_05",""
30,"TEXT_FESHLW021_01171_TODO_06",""
31,"TEXT_FESHLW021_01171_TODO_07",""
32,"TEXT_FESHLW021_01171_TODO_08",""
33,"TEXT_FESHLW021_01171_TODO_09",""
34,"TEXT_FESHLW021_01171_TODO_10",""
35,"TEXT_FESHLW021_01171_TODO_11",""
36,"TEXT_FESHLW021_01171_TODO_12",""
37,"TEXT_FESHLW021_01171_TODO_13",""
38,"TEXT_FESHLW021_01171_TODO_14",""
39,"TEXT_FESHLW021_01171_TODO_15",""
40,"TEXT_FESHLW021_01171_TODO_16",""
41,"TEXT_FESHLW021_01171_TODO_17",""
42,"TEXT_FESHLW021_01171_TODO_18",""
43,"TEXT_FESHLW021_01171_TODO_19",""
44,"TEXT_FESHLW021_01171_TODO_20",""
45,"TEXT_FESHLW021_01171_TODO_21",""
46,"TEXT_FESHLW021_01171_TODO_22",""
47,"TEXT_FESHLW021_01171_TODO_23",""
48,"TEXT_FESHLW021_01171_SYSTEM_000_000","本任務是季節活動「守護天節」。<hex:02100103>在利姆薩・羅敏薩、格里達尼亞和烏爾達哈均可接受。"
49,"TEXT_FESHLW021_01171_SYSTEM_000_001","無論在哪個城邦接受任務，都會獲得相同的報酬，<hex:02100103>所以可以任意選擇喜歡的城邦開始任務！"
50,"TEXT_FESHLW021_01171_IMPA_000_010","哎呀冒險者，夜晚如此精彩，想必你難以入眠吧。<hex:02100103>這到底是怎麼一回事呢？<hex:02100103>原來是今年的「守護天節」開始啦！"
51,"TEXT_FESHLW021_01171_IMPA_000_011","「守護天節」是頌揚聖人的節日。<hex:02100103>我們是為點燃節日氣氛而來到此地的旅行藝人團體——<hex:02100103>「大陸馬戲團」！"
52,"TEXT_FESHLW021_01171_IMPA_000_012","啊，我這樣子當然是喬裝的。<hex:02100103>莫非你以為我是真的小魔精？"
53,"TEXT_FESHLW021_01171_IMPA_000_013","哎呀，小事就別在意了。<hex:02100103>我們的團長正在發放有趣的衣服，<hex:02100103>和大家一起好好享受守護天節之夜吧！嘻嘻！"
54,"TEXT_FESHLW021_01171_IMPHEAD_000_020","歡迎你，新來的冒險者，很高興見到你。<hex:02100103>今夜是愉快的狂歡……<hex:02100103>放空大腦，盡情享受吧。"
55,"TEXT_FESHLW021_01171_IMPHEAD_000_021","哎呀，雖說是頌揚聖人的節日，但沒必要畏手畏腳的。<hex:02100103>守護天節期間，天上的聖人們也在夜夜笙歌……<hex:02100103>古老的傳說中是這樣說的。"
56,"TEXT_FESHLW021_01171_IMPHEAD_000_022","還說夜宴期間，聖人對地上的加護會變弱，<hex:02100103>魔物們的力量會增強。<hex:02100103>所以以前守護天節的夜晚禁止外出。"
57,"TEXT_FESHLW021_01171_IMPHEAD_000_023","但是，人類擔驚受怕的時代已經過去啦！<hex:02100103>如今你們冒險者比什麼魔物都更為強大。<hex:02100103>在詭異的夜晚找刺激才符合冒險者的本性吧？"
58,"TEXT_FESHLW021_01171_IMPHEAD_000_024","我們準備了亡靈的衣服，以滿足人們的這點小小趣味。<hex:02100103>扮成可怕的樣子嚇唬魔物，它們害怕了就不會靠近了。"
59,"TEXT_FESHLW021_01171_IMPHEAD_000_025","來吧，代替可悲的魔物，開始享受快樂的夜晚吧。"
